title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
Dairyman Vineyard Pinot Noir 2014,4.4,$52.99,1342,us,United States,Russian River Valley,Belle Glos,/wineries/belle-glos/wines/diaryman-russian-river-vally-pinot-noir-2014,/wineries/belle-glos/wines/diaryman-russian-river-vally-pinot-noir-2014,background-image:url(//images.vivino.com/thumbs/O6v5NqvQQZuaL_-O4UvtrA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Gran Reserva Carmenère 2014,3.8,$16.98,1341,cl,Chile,Valle del Maipo,Tarapaca,/wineries/tarapaca-ex-zavala/wines/gran-reserva-carmenr-2014,/wineries/tarapaca-ex-zavala/wines/gran-reserva-carmenr-2014,background-image:url(//images.vivino.com/thumbs/Ukw5svxiTOKVcj1cDf0Ntg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Merlot 2012,3.7,$11.99,1340,us,United States,Columbia Valley,Château Ste. Michelle,/wineries/chateau-ste-michelle-winery/wines/columbia-valley-merlot-2012,/wineries/chateau-ste-michelle-winery/wines/columbia-valley-merlot-2012,background-image:url(//images.vivino.com/thumbs/8b_lmho5Rpm45cedFQ65cw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Petite Sirah 2013,4.2,$27.94,1340,us,United States,Napa Valley,Stags' Leap,/wineries/us-stags-leap-winery/wines/napa-valley-petite-syrah-2013,/wineries/us-stags-leap-winery/wines/napa-valley-petite-syrah-2013,background-image:url(//images.vivino.com/thumbs/JMrJPUkSRfihmG21_puctA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Comtes de Champagne Blanc de Blancs 2006,4.5,$115.99,1339,fr,France,Champagne,Taittinger,/wineries/taittinger/wines/comtes-de-champagne-brut-blanc-de-blancs-2006,/wineries/taittinger/wines/comtes-de-champagne-brut-blanc-de-blancs-2006,background-image:url(//images.vivino.com/thumbs/LQ8ae8EJTgO5LyMc_j5_4g_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Diamond Collection Silver Label Pinot Noir 2014,3.7,$17.99,1337,us,United States,Monterey County,Francis Ford Coppola,/wineries/francis-ford-coppola/wines/diamond-collection-silver-label-pinot-noir-2014,/wineries/francis-ford-coppola/wines/diamond-collection-silver-label-pinot-noir-2014,background-image:url(//images.vivino.com/thumbs/CbHIdkF-QxOgYP2QMwGupQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut,4.1,$56.99,1334,fr,France,Champagne,Louis Roederer,/wineries/louis-roederer/wines/champagne-brut-reims-8888,/wineries/louis-roederer/wines/champagne-brut-reims-8888,background-image:url(//images.vivino.com/thumbs/22rhmk6CTpaqzkYKim71uQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Estate Cabernet Sauvignon 2012,4.1,$34.95,1331,us,United States,Napa Valley,Silverado,/wineries/silverado-vineyards/wines/estate-grown-napa-valley-cabernet-sauvignon-2012,/wineries/silverado-vineyards/wines/estate-grown-napa-valley-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/fV0dXZKMQDKzvceVTkDFXw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
The Blend 2013,3.8,$21.99,1329,cl,Chile,Valle de Colchagua,Primus,/wineries/veramonte-primus/wines/primus-colchagua-valley-the-blend-2013,/wineries/veramonte-primus/wines/primus-colchagua-valley-the-blend-2013,background-image:url(//images.vivino.com/thumbs/pmVbC9qSStKblW69Odx5xQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Estate Malbec 2015,3.7,$11.99,1329,ar,Argentina,Tupungato,Doña Paula,/wineries/dona-paula/wines/estate-malbec-2015,/wineries/dona-paula/wines/estate-malbec-2015,background-image:url(//images.vivino.com/thumbs/lsqLeZgXRvaJYiT2-iBQbg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Rosé Brut,4.6,$319.99,1326,fr,France,Champagne,Krug,/wineries/champagne-krug/wines/champagne-brut-ros-8888,/wineries/champagne-krug/wines/champagne-brut-ros-8888,background-image:url(//images.vivino.com/thumbs/swbEYTi-Tn-8whNi61Zf7A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
L'Ermitage Brut,4.1,$42.99,1326,us,United States,Anderson Valley,Roederer Estate,/wineries/roederer-estate/wines/lermitage-anderson-valley-brut-sparkling-8888,/wineries/roederer-estate/wines/lermitage-anderson-valley-brut-sparkling-8888,background-image:url(//images.vivino.com/thumbs/_Bn4q57YTmupJbY74wJTxg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Premium Cuvée,3.7,$20.89,1321,au,Australia,Tasmania,Jansz,/wineries/jansz-tasmania/wines/tasmania-vintage-cuve-8888,/wineries/jansz-tasmania/wines/tasmania-vintage-cuve-8888,background-image:url(//images.vivino.com/thumbs/FdmHZ7I9QWmEUiqHiC1MRw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Barolo 2011,4.2,$46.95,1320,it,Italy,Barolo,Pio Cesare,/wineries/pio-cesare/wines/2164180-barolo-2011,/wineries/pio-cesare/wines/2164180-barolo-2011,background-image:url(//images.vivino.com/thumbs/2pC4PNXXTbCUiFqxwJK8pA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Vintner's Reserve Cabernet Sauvignon 2013,3.7,$20.99,1316,us,United States,Sonoma County,Kendall-Jackson,/wineries/kendall-jackson/wines/california-vintners-reserve-cabernet-sauvignon-2013,/wineries/kendall-jackson/wines/california-vintners-reserve-cabernet-sauvignon-2013,background-image:url(//images.vivino.com/thumbs/NIngwTuUQampfnR4qfRtVA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Chianti 2013,3.1,$13.99,1315,it,Italy,Chianti,Cecchi,/wineries/casa-vinicola-luigi-cecchi-e-figli/wines/chianti-2013,/wineries/casa-vinicola-luigi-cecchi-e-figli/wines/chianti-2013,background-image:url(//images.vivino.com/thumbs/-vUVl1AdRQq6qpTZ_m_L5w_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon 2011,4,$49.95,1314,us,United States,Napa Valley,Freemark Abbey,/wineries/freemark-abbey/wines/napa-valley-freemark-abbey-cabernet-sauvignon-2011,/wineries/freemark-abbey/wines/napa-valley-freemark-abbey-cabernet-sauvignon-2011,background-image:url(//images.vivino.com/thumbs/ODUCoX3hTQy0v6i9wQTdYA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon 2013,3.8,$18.97,1314,ar,Argentina,Mendoza,Luigi Bosca,/wineries/bodega-luigi-bosca/wines/2173973-cabernet-sauvignon-2013,/wineries/bodega-luigi-bosca/wines/2173973-cabernet-sauvignon-2013,background-image:url(//images.vivino.com/thumbs/VjyC7gVVRXi3PmbtLtNr2Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Saint-Julien Grand Cru Classé 2009,4.2,$77,1312,fr,France,Saint-Julien,Château Talbot,/wineries/chateau-talbot/wines/saint-julien-grand-cru-class-2009,/wineries/chateau-talbot/wines/saint-julien-grand-cru-class-2009,background-image:url(//images.vivino.com/thumbs/1356173886_4736_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut Grand Rosé,4.1,$64.98,1308,fr,France,Champagne,Gosset,/wineries/champagne-gosset/wines/brut-grand-ros-8888,/wineries/champagne-gosset/wines/brut-grand-ros-8888,background-image:url(//images.vivino.com/thumbs/FReVyWPkTOmL2sfk4I9VOg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Chianti Classico 2012,3.6,$16.99,1307,it,Italy,Chianti Classico,Albola,/wineries/it-albola/wines/chianti-classico-2012,/wineries/it-albola/wines/chianti-classico-2012,background-image:url(//images.vivino.com/thumbs/tJANpLMcS3KTSJCILorP1A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cherry Tart Pinot Noir 2012,4,$43.99,1307,us,United States,California,Cherry Pie,/wineries/cherry-pie/wines/pinot-noir-2012,/wineries/cherry-pie/wines/pinot-noir-2012,background-image:url(//images.vivino.com/thumbs/VAaS1tSySrCnSQH62HgpGQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Felino Cabernet Sauvignon 2014,3.9,$19.99,1305,ar,Argentina,Mendoza,Viña Cobos,/wineries/cobos/wines/mendoza-felino-cabernet-sauvignon-2014,/wineries/cobos/wines/mendoza-felino-cabernet-sauvignon-2014,background-image:url(//images.vivino.com/thumbs/-MkOpiAYT6yxpSUWiv2kgw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Silver Unoaked Chardonnay 2013,3.6,$25.99,1304,us,United States,Santa Lucia Highlands,Mer Soleil,/wineries/mer-soleil/wines/silver-california-monterey-co-santa-lucia-highlands-unoaked-chardonnay-2013,/wineries/mer-soleil/wines/silver-california-monterey-co-santa-lucia-highlands-unoaked-chardonnay-2013,background-image:url(//images.vivino.com/thumbs/ybPa8uSTQnikNa2Kv_We5Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon Gran Reserva 2012,3.8,$14.24,1302,cl,Chile,Valle de Colchagua,Terranoble,/wineries/terranoble/wines/gran-reserva-colchagua-valley-cabernet-sauvignon-2012,/wineries/terranoble/wines/gran-reserva-colchagua-valley-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/La_9HeI-SXq5cw8yGxaJSg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Chardonnay Napa Valley 2013,4.2,$42.99,1302,us,United States,Napa Valley,Cakebread Cellars,/wineries/cakebread-cellars/wines/2122173-napa-valley-chardonnay-2013,/wineries/cakebread-cellars/wines/2122173-napa-valley-chardonnay-2013,background-image:url(//images.vivino.com/thumbs/JPXj2Al2TLi54yfeYaD37A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Napa Valley Cabernet Sauvignon 2012,3.7,$35.97,1301,us,United States,Napa Valley,William Hill,/wineries/william-hill-winery/wines/napa-valley-cabernet-sauvignon-2012,/wineries/william-hill-winery/wines/napa-valley-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/gVFZiWmVT1e-EFj7lPS_AQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Montes Twins Malbec - Cabernet Sauvignon 2012,3.5,$14.98,1301,cl,Chile,Valle de Colchagua,Montes,/wineries/montes/wines/twins-red-malbec-cabernet-sauvignon-2012,/wineries/montes/wines/twins-red-malbec-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/-vWUD_otSkCWWmjGFXtlkw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
120 Carmenère 2014,3.4,$9.99,1301,cl,Chile,Valle Central,Santa Rita,/wineries/santa-rita/wines/120-carmenr-2014,/wineries/santa-rita/wines/120-carmenr-2014,background-image:url(//images.vivino.com/thumbs/jvc9-23YToK1qYmJpb2UIQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Franc 2011,4.1,$25.97,1300,ar,Argentina,Mendoza,El Enemigo,/wineries/el-enemigo/wines/mendoza-cabernet-franc-2011,/wineries/el-enemigo/wines/mendoza-cabernet-franc-2011,background-image:url(//images.vivino.com/thumbs/RxktbWlCRqm8ZpQ7Gr_KJw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
AR Argentina,3.8,$16.99,1299,ar,Argentina,Mendoza,Locations,/wineries/locations/wines/locations-ar-argentina-8888,/wineries/locations/wines/locations-ar-argentina-8888,background-image:url(//images.vivino.com/thumbs/nTmWROe3QDicMLEZOc5ZVA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Napa Valley Merlot 2013,4.1,$42.99,1298,us,United States,Napa Valley,Duckhorn,/wineries/duckhorn-vineyards/wines/napa-valley-merlot-2013,/wineries/duckhorn-vineyards/wines/napa-valley-merlot-2013,background-image:url(//images.vivino.com/thumbs/pT_HNcrgQkmmlyTU5B6ezg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Malbec Estate 2013,3.8,$21,1298,ar,Argentina,Valle de Cafayate,Colomé,/wineries/bodega-colome/wines/high-elevation-estate-valle-calchaqui-salta-malbec-2013,/wineries/bodega-colome/wines/high-elevation-estate-valle-calchaqui-salta-malbec-2013,background-image:url(//images.vivino.com/thumbs/KwTh8rhlSlSEK-ETInkJVw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Diamond Collection Blue Label Merlot 2012,3.8,$18.99,1297,us,United States,Napa Valley,Francis Ford Coppola,/wineries/francis-ford-coppola/wines/diamond-collection-blue-label-merlot-2012,/wineries/francis-ford-coppola/wines/diamond-collection-blue-label-merlot-2012,background-image:url(//images.vivino.com/thumbs/6JRZqK8gTyytMoWdNwhvTw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Blanc de Blancs,4,$49.98,1296,fr,France,Champagne,Henriot,/wineries/champagne-henriot/wines/champagne-brut-blanc-de-blancs-8888,/wineries/champagne-henriot/wines/champagne-brut-blanc-de-blancs-8888,background-image:url(//images.vivino.com/thumbs/RY232ms9TEe-aNtaUEJi7A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Filodora Prosecco,3.6,$13.99,1294,it,Italy,Prosecco,Tommasi,/wineries/tommasi-viticoltori/wines/filo-dora-prosecco-8888,/wineries/tommasi-viticoltori/wines/filo-dora-prosecco-8888,background-image:url(//images.vivino.com/wineries/1653/wines/000wjk5yrrket_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Alaya Tierra 2013,4.4,$34.99,1292,es,Spain,Almansa,Bodegas Atalaya,/wineries/atalaya-almansa/wines/36731841-alaya-tierra-old-vines-vieilles-vignes-2013,/wineries/atalaya-almansa/wines/36731841-alaya-tierra-old-vines-vieilles-vignes-2013,background-image:url(//images.vivino.com/thumbs/Denc6H48TZ6fyVitN3n21Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Rioja Gran Reserva 2007,4.3,$69.99,1292,es,Spain,Rioja,Imperial,/wineries/es-imperial/wines/imperial-rioja-gran-reserva-2007,/wineries/es-imperial/wines/imperial-rioja-gran-reserva-2007,background-image:url(//images.vivino.com/thumbs/KYGSHpaCTZmLKVz5nMZh_A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Bolgheri Superiore 2010,4.5,$224.95,1292,it,Italy,Bolgheri Superiore,Ornellaia,/wineries/ornellaia/wines/2645641-bolgheri-2010,/wineries/ornellaia/wines/2645641-bolgheri-2010,background-image:url(//images.vivino.com/thumbs/s62cCo7bT3mBqSZDtqQ-3A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Colección Malbec (Colección Varietales) 2014,3.3,$11.99,1291,ar,Argentina,Lujan de Cuyo,Norton,/wineries/norton/wines/coleccion-varietales-mendoza-malbec-2014,/wineries/norton/wines/coleccion-varietales-mendoza-malbec-2014,background-image:url(//images.vivino.com/thumbs/6W3xA7v_TgyFYIQM1Zsvwg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Gattinara 2011,3.9,$27.99,1291,it,Italy,Gattinara,Travaglini,/wineries/travaglini/wines/gattinara-2011,/wineries/travaglini/wines/gattinara-2011,background-image:url(//images.vivino.com/thumbs/-6qUFT1QRD-s3HlDfLkU5g_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Sito Moresco 2013,4,$54.99,1289,it,Italy,Langhe,Gaja,/wineries/gaja/wines/sito-moresco-langhe-rosso-2013,/wineries/gaja/wines/sito-moresco-langhe-rosso-2013,background-image:url(//images.vivino.com/thumbs/gVSNp6aCQpGiW_l_ev0BQQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Chianti 2014,3.2,$8.99,1289,it,Italy,Chianti,Castello di Gabbiano,/wineries/gabbiano/wines/il-cavaliere-chianti-2014,/wineries/gabbiano/wines/il-cavaliere-chianti-2014,background-image:url(//images.vivino.com/thumbs/t_w1CA3DSICYJqRr_e8s5A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Reserve Cabernet Sauvignon 2014,4.1,$34.97,1287,us,United States,Paso Robles,Daou,/wineries/daou/wines/paso-robles-cabernet-sauvignon-2014,/wineries/daou/wines/paso-robles-cabernet-sauvignon-2014,background-image:url(//images.vivino.com/thumbs/AzaWpzqzRk2hTFkdJdGFhw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Late Bottled Vintage (Unfiltered),4,$21.99,1286,pt,Portugal,Late Bottled Vintage Port (LBV),Fonseca,/wineries/fonseca-guimaraens/wines/porto-late-bottled-vintage-unfiltered-8888,/wineries/fonseca-guimaraens/wines/porto-late-bottled-vintage-unfiltered-8888,background-image:url(//images.vivino.com/thumbs/b05hMQ2MS6ORFCsOf0CTaA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Malbec I 2010,3.8,$27.99,1286,ar,Argentina,Mendoza,Pulenta Estate,/wineries/pulenta/wines/i-malbec-2010,/wineries/pulenta/wines/i-malbec-2010,background-image:url(//images.vivino.com/thumbs/AJ6KySENTwCjC_h3pSRwZg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Amarone della Valpolicella Classico 2012,4.3,$59.99,1285,it,Italy,Amarone della Valpolicella Classico,Zenato,/wineries/azienda-vinicola-zenato-srl/wines/amarone-della-valpolicella-classico-2012,/wineries/azienda-vinicola-zenato-srl/wines/amarone-della-valpolicella-classico-2012,background-image:url(//images.vivino.com/thumbs/XmvfDy_uRdiIj1zeNjefew_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon 2014,4,$24.98,1284,us,United States,Central Coast,Smith &amp; Hook,/wineries/smith-et-hook/wines/cabernet-sauvignon-2014,/wineries/smith-et-hook/wines/cabernet-sauvignon-2014,background-image:url(//images.vivino.com/thumbs/NCRyZO1GTmK7l-k31rSeyA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Saint-Estèphe 2004,4.3,$135,1282,fr,France,Saint-Estèphe,Château Cos d'Estournel,/wineries/cos-d-estournel/wines/saint-stephe-rouge-2004,/wineries/cos-d-estournel/wines/saint-stephe-rouge-2004,background-image:url(//images.vivino.com/thumbs/00t4wu6bugfqu_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Cuvée des Moines Brut,4,$42.99,1281,fr,France,Champagne,Besserat de Bellefon,/wineries/besserat-de-bellefon/wines/champagne-cuve-des-moines-brut-millsime-8888,/wineries/besserat-de-bellefon/wines/champagne-cuve-des-moines-brut-millsime-8888,background-image:url(//images.vivino.com/thumbs/jtX_agwST1ehHC64wQrL3A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut Palmes D'Or,4.3,$129.99,1280,fr,France,Champagne,Nicolas Feuillatte,/wineries/nicolas-feuillatte/wines/cuvee-palmes-dor-champagne-brut-8888,/wineries/nicolas-feuillatte/wines/cuvee-palmes-dor-champagne-brut-8888,background-image:url(//images.vivino.com/thumbs/GOvc6uuBSziP70Q2ZbcLNA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
