qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
"Sparkling","","10","40","3.5","Prosecco","4.0","12.99","53","it","Italy","Veneto","Roscato","/wineries/roscato/wines/prosecco-8888","/wineries/roscato/wines/prosecco-8888","background-image:url(//images.vivino.com/thumbs/Hzad60ImRPO6jRYyW-IxOQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Rosa Regale Spumante 2016","4.0","18.99","53","it","Italy","Brachetto d'Acqui","Castello Banfi","/wineries/castello-banfi/wines/brachetto-dacqui-rosa-regale-2016","/wineries/castello-banfi/wines/brachetto-dacqui-rosa-regale-2016","background-image:url(//images.vivino.com/thumbs/wzbe2mJ1SSO8jXVRUokC_w_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Clos du Mesnil Brut 2002","4.2","949.99","53","fr","France","Champagne","Krug","/wineries/champagne-krug/wines/clos-du-mesnil-brut-blanc-de-blancs-2002","/wineries/champagne-krug/wines/clos-du-mesnil-brut-blanc-de-blancs-2002","background-image:url(//images.vivino.com/thumbs/f4uy8DIlS-WFnZa-0UHceA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Crémant d'Alsace Brut","3.8","17.99","52","fr","France","Crémant d'Alsace","Allimant-Laugner","/wineries/allimant-laugner/wines/cremant-d-alsace-pinot-blanc-riesling-cremant-d-alsace-8888","/wineries/allimant-laugner/wines/cremant-d-alsace-pinot-blanc-riesling-cremant-d-alsace-8888","background-image:url(//images.vivino.com/thumbs/01g1eevfylrbm_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Gentilhomme Grand Cru Blanc de Blancs Brut 2006","4.1","74","52","fr","France","Champagne","Lenoble","/wineries/a-r-lenoble/wines/gentilhomme-champagne-blanc-de-blancs-brut-grand-cru-2006","/wineries/a-r-lenoble/wines/gentilhomme-champagne-blanc-de-blancs-brut-grand-cru-2006","background-image:url(//images.vivino.com/thumbs/JFo9PBTlRtCaC40YJThlpg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut 15 Ans","4.5","119.99","52","fr","France","Champagne","Gosset","/wineries/champagne-gosset/wines/champagne-brut-15-ans-8888","/wineries/champagne-gosset/wines/champagne-brut-15-ans-8888","background-image:url(//images.vivino.com/thumbs/BBT2VhJ_QD-9DhJ5WUdOuQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco Extra Dry","3.8","9.98","51","it","Italy","Prosecco","Acinum","/wineries/acinum/wines/prosecco-extra-dry-8888","/wineries/acinum/wines/prosecco-extra-dry-8888","background-image:url(//images.vivino.com/thumbs/yQegHxLORRCIvtV4_uHk0A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Réserve Grand Cru Brut","4.0","52.78","51","fr","France","Champagne","Marguet Père et Fils","/wineries/marguet-pere-and-fils/wines/champagne-brut-rserve-grand-cru-8888","/wineries/marguet-pere-and-fils/wines/champagne-brut-rserve-grand-cru-8888","background-image:url(//images.vivino.com/thumbs/KzZKJoKiRMWgPdKbkD8cTQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Moscato Rosé Bubbly","3.9","9.99","51","cl","Chile","Valle de Aconcagua","Sweet Bitch","/wineries/sweet-bitch/wines/4536627-ros-bubbly-moscato-8888","/wineries/sweet-bitch/wines/4536627-ros-bubbly-moscato-8888","background-image:url(//images.vivino.com/thumbs/01ydwlt1z5djm_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Col Credas Rive di Farra di Soligo Valdobbiadene Prosecco Superiore Brut 2013","4.0","22.54","51","it","Italy","Prosecco di Conegliano-Valdobbiadene","Adriano Adami","/wineries/adami/wines/col-credas-rive-di-farra-di-soligo-valdobbiadene-superiore-prosecco-brut-2013","/wineries/adami/wines/col-credas-rive-di-farra-di-soligo-valdobbiadene-superiore-prosecco-brut-2013","background-image:url(//images.vivino.com/thumbs/02bchlaleoq2e_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Millesimé Rare Brut 1998","4.7","399.95","51","fr","France","Champagne","Piper-Heidsieck","/wineries/piper-heidsieck-champagne/wines/rare-millesime-1998","/wineries/piper-heidsieck-champagne/wines/rare-millesime-1998","background-image:url(//images.vivino.com/thumbs/yjoqUWxXSzKI_pR1AiNPDA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Sparkling de Léoube Rosé","3.8","39.99","50","fr","France","Provence","Château Léoube","/wineries/leoube/wines/sparkling-8888","/wineries/leoube/wines/sparkling-8888","background-image:url(//images.vivino.com/thumbs/SBLbDvpkRMWmJ6UixL7L6Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Empreinte Premier Cru Brut 2009","4.1","59.99","50","fr","France","Champagne","Champagne Geoffroy","/wineries/rene-geoffroy/wines/champagne-empreinte-brut-premier-cru-2009","/wineries/rene-geoffroy/wines/champagne-empreinte-brut-premier-cru-2009","background-image:url(//images.vivino.com/thumbs/wMrfZKlDSXys10qzgXgKnA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne La Grande Dame Brut Rosé 1995","4.6","299.99","49","fr","France","Champagne","Veuve Clicquot","/wineries/veuve-clicquot/wines/la-grande-dame-champagne-brut-rose-1995","/wineries/veuve-clicquot/wines/la-grande-dame-champagne-brut-rose-1995","background-image:url(//images.vivino.com/thumbs/00m1uw6vwolvy_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Blanc de Blancs Brut 1996","4.5","249.99","49","fr","France","Champagne","Bruno Paillard","/wineries/champagne-bruno-paillard/wines/champagne-brut-blanc-de-blancs-1996","/wineries/champagne-bruno-paillard/wines/champagne-brut-blanc-de-blancs-1996","background-image:url(//images.vivino.com/thumbs/02a5sh6pxolr2_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Millésime Grand Cru Brut 2006","4.4","130.54","49","fr","France","Champagne","Egly-Ouriet","/wineries/egly-ouriet/wines/champagne-millesime-brut-grand-cru-2006","/wineries/egly-ouriet/wines/champagne-millesime-brut-grand-cru-2006","background-image:url(//images.vivino.com/thumbs/-ZcjYiBAQtOch8JZlU4D7g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne N.P.U Brut 2003","4.6","219.95","48","fr","France","Champagne","Bruno Paillard","/wineries/champagne-bruno-paillard/wines/champagne-nec-plus-ultra-2003","/wineries/champagne-bruno-paillard/wines/champagne-nec-plus-ultra-2003","background-image:url(//images.vivino.com/thumbs/BKgUZCECQ0m-jWkgfKSjPg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Rosé","3.8","36.98","48","fr","France","Champagne","Bernard Remy","/wineries/bernard-remy/wines/champagne-brut-rose-antoine-remy-8888","/wineries/bernard-remy/wines/champagne-brut-rose-antoine-remy-8888","background-image:url(//images.vivino.com/thumbs/01oe98kvdiur3_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","i Quercioli Reggiano Lambrusco Secco 2015","3.2","11.99","48","it","Italy","Reggiano","Medici Ermete","/wineries/medici-ermete/wines/quercioli-reggiano-lambrusco-secco-2015","/wineries/medici-ermete/wines/quercioli-reggiano-lambrusco-secco-2015","background-image:url(//images.vivino.com/thumbs/shlx9kWUSjekR94032woLA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Blanc de Blancs Brut","3.1","12.99","48","fr","France","Bourgogne","Louis Perdrier","/wineries/louis-perdrier/wines/2312223-brut-blanc-de-blancs-8888","/wineries/louis-perdrier/wines/2312223-brut-blanc-de-blancs-8888","background-image:url(//images.vivino.com/thumbs/wZ13c9YdSiqlZymMiNtd6g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco Brut","3.5","19.99","47","","","","Balan","/wineries/balan/wines/prosecco-brut-8888","/wineries/balan/wines/prosecco-brut-8888","background-image:url(//images.vivino.com/thumbs/IhhvkhlGRpOXyGb7HFyeVA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Dom Ruinart Brut 2004","4.4","159.99","47","fr","France","Champagne","Ruinart","/wineries/champagne-ruinart/wines/dom-ruinart-brut-champagne-2004","/wineries/champagne-ruinart/wines/dom-ruinart-brut-champagne-2004","background-image:url(//images.vivino.com/thumbs/Zcyvl5GNTh6gWiUT-0AHeA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Spumante","3.4","6.99","47","us","United States","California","André","/wineries/andre/wines/spumante-8888","/wineries/andre/wines/spumante-8888","background-image:url(//images.vivino.com/thumbs/Lx2Le4SrSAO_IEulqJ19kQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Crémant de Limoux Brut 2013","4.1","18.99","47","fr","France","Crémant de Limoux","Gérard Bertrand","/wineries/gerard-bertrand/wines/crmant-de-limoux-brut-2013","/wineries/gerard-bertrand/wines/crmant-de-limoux-brut-2013","background-image:url(//images.vivino.com/thumbs/4Auq0NgNRRaDHfCFqdvCNg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Dream Vintage Brut 2008","4.1","79.99","47","fr","France","Champagne","Andre Clouet","/wineries/champagne-andre-clouet/wines/champagne-dream-vintage-brut-2008","/wineries/champagne-andre-clouet/wines/champagne-dream-vintage-brut-2008","background-image:url(//images.vivino.com/thumbs/4p61IxGoR5uyWAggd3Qrmw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Sweet Cuvée","3.5","12.99","46","us","United States","California","Korbel","/wineries/korbel-champagne-cellars/wines/sweet-cuvee-8888","/wineries/korbel-champagne-cellars/wines/sweet-cuvee-8888","background-image:url(//images.vivino.com/thumbs/01sntwostjks7_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Blanc de Blancs d'Aÿ Grand Cru Brut 2005","4.2","134.99","46","fr","France","Champagne","Gaston Chiquet","/wineries/champagne-gaston-chiquet/wines/blanc-de-blancs-da-brut-grand-cru-2005","/wineries/champagne-gaston-chiquet/wines/blanc-de-blancs-da-brut-grand-cru-2005","background-image:url(//images.vivino.com/thumbs/01rsu7qh4zro5_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Rosé","3.6","54.99","46","fr","France","Champagne","Paul Clouet","/wineries/paul-clouet/wines/4420457-champagne-ros-8888","/wineries/paul-clouet/wines/4420457-champagne-ros-8888","background-image:url(//images.vivino.com/thumbs/Hx2IxnrHT2m6lDsKg6cgRw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Marca Trevigiana Glera Vino Frizzante 2015","3.7","16.99","46","it","Italy","Marca Trevigiana","Bisson","/wineries/bisson/wines/marca-trevigiana-vino-frizzante-glera-2015","/wineries/bisson/wines/marca-trevigiana-vino-frizzante-glera-2015","background-image:url(//images.vivino.com/thumbs/yxARq-KFSwCFnVN2cTOexw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Marca Trevigiana Glera Vino Frizzante 2014","3.8","17.99","46","it","Italy","Marca Trevigiana","Bisson","/wineries/bisson/wines/marca-trevigiana-vino-frizzante-glera-2014","/wineries/bisson/wines/marca-trevigiana-vino-frizzante-glera-2014","background-image:url(//images.vivino.com/thumbs/yxARq-KFSwCFnVN2cTOexw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Blanc de Blancs Extra Brut Vintage 2005","4.4","69.97","45","fr","France","Champagne","Ployez-Jacquemart","/wineries/ployez-jacquemart/wines/champagne-blanc-de-blancs-extra-brut-2005","/wineries/ployez-jacquemart/wines/champagne-blanc-de-blancs-extra-brut-2005","background-image:url(//images.vivino.com/thumbs/Ij1yGU1lSWC3QprMWC72fA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco","3.7","12.99","45","it","Italy","Veneto","Corte Alla Flora","/wineries/corte-alla-flora/wines/prosecco-8888","/wineries/corte-alla-flora/wines/prosecco-8888","background-image:url(//images.vivino.com/thumbs/QFdXGkQyRuaTYJq2W5UwgQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Rosé Brut","3.3","299.95","45","de","Germany","Pfalz","Menger-Krug","/wineries/de-menger-krug/wines/ros-brut-8888","/wineries/de-menger-krug/wines/ros-brut-8888","background-image:url(//images.vivino.com/thumbs/HEqVt66ZSL6CiWIK-94IHQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Carte D'Or Brut Blanc de Blancs","3.7","54.97","45","fr","France","Champagne","Doyard Mahe","/wineries/doyard-mahe/wines/champagne-carte-dor-brut-blanc-de-blancs-8888","/wineries/doyard-mahe/wines/champagne-carte-dor-brut-blanc-de-blancs-8888","background-image:url(//images.vivino.com/thumbs/MeBOHwQfSj6xjvRuf4caHQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Cœur de Cuvée Premier Cru 2008","4.3","129.99","45","fr","France","Champagne","Vilmart &amp; Cie","/wineries/champagne-vilmart/wines/coeur-de-cuve-2008","/wineries/champagne-vilmart/wines/coeur-de-cuve-2008","background-image:url(//images.vivino.com/thumbs/2QQzajpxSxqxqW9w3LWzYw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Toast Brut Sparkling","3.2","22.99","45","us","United States","California","Jam","/wineries/jam/wines/toast-california-brut-sparkling-8888","/wineries/jam/wines/toast-california-brut-sparkling-8888","background-image:url(//images.vivino.com/thumbs/-En-40A_T8itB00M_IFDXg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Cuvèe T Vouvray Brut Rosè","3.8","22.99","45","fr","France","Touraine","Vincent Careme","/wineries/vincent-careme/wines/brut-cuve-t-vouvray-8888","/wineries/vincent-careme/wines/brut-cuve-t-vouvray-8888","background-image:url(//images.vivino.com/thumbs/BydO1w1RReOjFbxEIJouuA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Extra Quality Brut","4.0","39.99","45","fr","France","Champagne","Copinet","/wineries/jacques-copinet/wines/champagne-extra-quality-brut-8888","/wineries/jacques-copinet/wines/champagne-extra-quality-brut-8888","background-image:url(//images.vivino.com/thumbs/RTs3aEpnRT-vdpLe6XESOQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco Brut","3.6","15.99","45","it","Italy","Prosecco","Bartenura","/wineries/bartenura/wines/prosecco-sparkling-brut-white-8888","/wineries/bartenura/wines/prosecco-sparkling-brut-white-8888","background-image:url(//images.vivino.com/thumbs/dQ7W4xGFSyu8viFguuCH7Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Moscato d'Asti 2016","4.4","15.99","45","it","Italy","Moscato d'Asti","Bartenura","/wineries/bartenura/wines/moscato-dasti-2016","/wineries/bartenura/wines/moscato-dasti-2016","background-image:url(//images.vivino.com/thumbs/l7CbUtHtRxOUzCJ_pfYY8A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Special Club Millesimé de Collection 2005","4.3","104.99","44","fr","France","Champagne","Pierre Gimonnet &amp; Fils","/wineries/champagne-pierre-gimonnet-and-fils/wines/champagne-special-club-millsime-de-collection-2005","/wineries/champagne-pierre-gimonnet-and-fils/wines/champagne-special-club-millsime-de-collection-2005","background-image:url(//images.vivino.com/thumbs/47mn_hugQtmuDzH5VvDH1Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Comtes de Champagne Rosé 2003","4.5","199.99","44","fr","France","Champagne","Taittinger","/wineries/taittinger/wines/comtes-de-champagne-reims-brut-ros-2003","/wineries/taittinger/wines/comtes-de-champagne-reims-brut-ros-2003","background-image:url(//images.vivino.com/thumbs/02amud3kerwz0_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut Rosé (Chardonnay - Pinot Noir) 2011","3.8","19.99","44","za","South Africa","Robertson","Graham Beck","/wineries/graham-beck-wines/wines/methode-cap-classique-brut-ros-chardonnay-pinot-noir-2011","/wineries/graham-beck-wines/wines/methode-cap-classique-brut-ros-chardonnay-pinot-noir-2011","background-image:url(//images.vivino.com/thumbs/PNynd_uDSDypYMqM3-d1MQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Keush Origins Methode Traditionnelle Brut","3.7","17.99","44","","","","","/wines/keush-origins-methode-traditionnelle-brut-8888","/wines/keush-origins-methode-traditionnelle-brut-8888","background-image:url(//images.vivino.com/thumbs/7yhnHIbdRmCzBzzC3wyvPA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
